id,play_name
1329,파블로 피아티
1330,제롬 보아텡
1331,야신 브라히미
1332,알렉시스 산체스
1333,안드레아 폴리
1334,니콜라 칼리니치
1335,페데리코 마케다
1336,대니 웰벡
1337,가엘 카쿠타
1338,파비오 보리니
1339,레반 므체들리제
1340,프랑코 디산토
1341,마테오 무사키오
1342,아론 램지
1343,마리오 발로텔리
1344,에세키엘 무뇨스
1345,알베르토 팔로스키
1346,얀 음빌라
1347,알란 자고예프
1348,클레망 그르니에
1349,다니 파체코
1350,존조 셸비
1351,쿠티뉴
1352,넬송 올리베이라
1353,잭 윌셔
1354,다비데 산톤
1355,티아고
1356,세르지오 부스케츠
1357,파레호
1358,무니아인
1359,토마스 뮐러
1360,하파엘
1361,뤼크 더용
1362,바츨라프 카들레츠
1363,카날레스
1364,크리스티안 에릭센
1365,더글라스 코스타
1366,엘리아킴 망갈라
1367,아뎀 랴이치
1368,스테판 엘샤라위
1369,에두아르도 살비오
1370,하비에르 파스토레
1371,게오르기 셴니코프
1372,티보 쿠르투아
1373,마리오 괴체
1374,로멜루 루카쿠
1375,홀거 바트슈투버
1376,데헤아
1377,안드레 쉬얼레
1378,알렉상드르 라카제트
1379,마티아 데스트로
1380,제르단 샤키리
1381,코케
1382,디에고 콘텐토
1383,앙투안 그리즈만
1384,필 존스
1385,제프리 브뤼마
1386,폴 포그바
1387,야야 사노고
1388,조엘 마티프
1389,데이비드 알라바
1390,이스코
1391,룩 카스타뇨스
1392,로드리고
1393,하메스 로드리게스
1394,A. 옥스-체임벌린
1395,그라니트 자카
1396,B. 마르팅스 인디
1397,마르코 베라티
1398,오리올 로메우
1399,욘 귀데티
1400,데니스 프라트
1401,페드로 오비앙
1402,뤼카 디뉴
1403,알레산더 메르켈
1404,마우로 이카르디
1405,하피냐
1406,알바로 바스케스
1407,제프리 콘도그비아
1408,가스톤 라미레스
1409,라파엘 바란
1410,올라 존
1411,율리안 드락슬러
1412,에릭 다이어
1413,데울로페우
1414,헤세
1415,J. 바에베크
1416,라힘 스털링
1417,토니 빌레나
1418,존 스톤스
1419,엑토르 베예린
1420,빅토르 피셔
1421,음바예 니앙
1422,커트 주마
1423,위르겐 로카디아
1424,스테판 사비치
1425,조엘 캠벨
1426,뱅자맹 멘디
1427,플로리앙 토뱅
1428,A. 밀리크
1429,티아구 일로리
1430,마티야 나스타시치
1431,조던 아이브
1432,크리스천 아추
1433,루카스 오캄포스
1434,루크 쇼
1435,칼럼 체임버스
1436,예트로 빌럼스
1437,세르주 그나브리
1438,S. 크리우초우
1439,마테오 코바치치
1440,케네스 오메루오
1441,마티아스 긴터
1442,마르키뉴스
1443,사무엘레 롱고
1444,아드난 야누자이
1445,엠레 잔
1446,야니크 카라스코
1447,사울
1448,올리베르 토레스
1449,자카리아 바칼리
1450,네이선 아케
1451,프레드
1452,모하메드 살라
1453,아드리앙 라비오
1454,알레시오 로마뇰리
1455,도메니코 베라르디
1456,델리 알리
1457,리카르도 키슈나
1458,앙토니 마시알
1459,무사 뎀벨레
1460,요시프 라도셰비치
1461,라자르 마르코비치
1462,막스 마이어
1463,줄리언 그린
1464,율리안 브란트
1465,에므리크 라포르트
1466,리헤들리 바주르
1467,F. 베르나르데스키
1468,디보크 오리기
1469,나빌 벤탈렙
1470,브라얀 페레아
1471,요나탄 타
1472,킹슬레 코망
1473,디에고 락살트
1474,P. 호이비에르
1475,앨릭스 이워비
1476,A. 크리스텐센
1477,루벤 로프터스-칙
1478,아다마 트라오레
1479,앙헬 코레아
1480,A. 미트로비치
1481,케이타 발데
1482,알렌 할릴로비치
1483,유리 틸레만스
1484,안바르 엘가지
1485,모지스 사이먼
1486,산드로
1487,마흐무드 다후드
1488,S. 크리스토포로
1489,A. 사나브리아
1490,안테 레비치
1491,제이슨 데나이어
1492,무니르
1493,데마라이 그레이
1494,에세키엘 폰세
1495,A. 지브코비치
1496,뤼카 에르난데스
1497,마르코 아센시오
1498,카를로스 페르난데스
1499,다비트 코브나츠키
1500,자이로 리데발트
1501,파블로 마페오
1502,가브리엘 보실리아
1503,마누엘 로카텔리
1504,토신 아다라바요
1505,브릴 엠볼로
1506,리로이 자네
1507,마우콩
1508,호르헤 메레
1509,에네스 위날
1510,마리오 파샬리치
1511,다닐루
1512,S. 밀린코비치-사비치
1513,마누 가르시아
1514,막심 로페즈
1515,니콜로 바렐라
1516,후벵 네베스
1517,곤살루 게드스
1518,아드리안 마린
1519,아다마 트라오레
1520,T. 자말레티노프
1521,도미닉 솔랑키
1522,알렉산드르 골로빈
1523,장-케빈 오귀스탕
1524,켈레치 이헤나초
1525,미켈 두엘룬
1526,P. 디오프
1527,크리스천 풀리식
1528,알마미 투레
1529,펠릭스 파슬라크
1530,산데르 베르게
1531,C. 카터-비커스
1532,베냐민 헨릭스
1533,카스퍼 돌베르
1534,빅토르 코발렌코
1535,크리스티안 리베라
1536,다요 우파메카노
1537,마르코 피아차
1538,가스톤 페레이로
1539,레온 바일리
1540,제르송
1541,톰 데이비스
1542,오야르사발
1543,아마두 디아와라
1544,잔루이지 돈나룸마
1545,가브리엘 제주스
1546,장-빅토르 마켕고
1547,헤나투 산시스
1548,밀레 스빌라르
1549,파비안 벤코
1550,켈빈 아미안
1551,엠레 모르
1552,T. 알렉산더-아놀드
1553,조너선 레코
1554,브라힘
1555,우스만 뎀벨레
1556,온티베로스
1557,마커스 래시포드
1558,R. 피에르-가브리엘
1559,알반 라퐁
1560,킬리안 음바페
1561,압뒬카디르 외뮈르
1562,얀 카라모
1563,팔렌티노 뮐러
1564,마르코 그루이치
1565,저스틴 바일로
1566,티모시 포수-멘사
1567,C. 은쿤쿠
1568,도안 리쓰
1569,테오 에르난데스
1570,알레냐
1571,클라우드 아자퐁
1572,라마단 소비
1573,알렉산데르 이사크
1574,에반데르
1575,제드송 페르난데스
1576,디오구 달로
1577,조나탕 이코네
1578,옌스 오고르
1579,요시프 브레칼로
1580,우셈 아우아르
1581,후벵 비나그르
1582,아슈라프 하키미
1583,마테이스 더리흐트
1584,샘 슈레크
1585,이스마일라 사르
1586,유세프 엔네시리
1587,말랑 사르
1588,카이 하베르츠
1589,페데리코 키에사
1590,요엘 아소로
1591,폴 리롤라
1592,라이언 세세뇽
1593,알렉스 포소
1594,벤 우드번
1595,아론
1596,에반 은디카
1597,모이스 킨
1598,아이멘 바르코크
1599,J. 클라위베르트
1600,부바카르 카마라
1601,라자로스 람프루
1602,무사 와구에
1603,후안 포이트
1604,티보 베를린던
1605,무사 제네포
1606,아르네 마이어
1607,필 포든
1608,파트리크 쿠트로네
1609,아마두 아이다라
1610,웨스턴 매케니
1611,비니시우스 주니어
1612,피에트로 펠레그리
1613,페데리코 발베르데
1614,레오 자바
1615,미하일 리소프
1616,에데르 밀리탕
1617,루카 지단
1618,퇸 코프메이너르스
1619,니콜라스 곤살레스
1620,마르셀로 사라키
1621,티머시 웨아
1622,마우루 주니오르
1623,토니 모야
1624,무사 디아비
1625,무사 바로
1626,조바느 카브랄
1627,다니 올모
1628,쥘 케이타
1629,크리스티아누 호날두
1630,세르히오 라모스
1631,리오넬 메시
1632,마르셀루
1633,루카 모드리치
1634,네이마르 Jr.
1635,케빈 더브라위너
1636,데헤아
1637,라파엘 바란
1638,버질 반데이크
1639,은골로 캉테
1640,킬리안 음바페
1641,크리스티아누 호날두
1642,다니 아우베스
1643,세르히오 라모스
1644,리오넬 메시
1645,마르셀루
1646,루카 모드리치
1647,레오나르도 보누치
1648,케빈 더브라위너
1649,데헤아
1650,해리 케인
1651,은골로 캉테
1652,폴 디코프
1653,졸리언 레스콧
1654,에릭 브룩
1655,마이크 서머비
1656,닐 영
1657,마이크 도일
1658,베르트 트라우트만
1659,로이 킨
1660,라이언 긱스
1661,폴 스콜스
1662,솔 캠벨
1663,옌스 레만
1664,크리스티안 비에리
1665,후이 코스타
1666,호베르투 카를루스
1667,하비에르 사네티
1668,A. 델피에로
1669,알레산드로 네스타
1670,파올로 말디니
1671,마르셀 드사이
1672,잔루이지 부폰
1673,필리포 인자기
1674,클라렌스 세이도르프
1675,로베르 피레스
1676,에마뉘엘 프티
1677,티에리 앙리
1678,클로드 마켈렐레
1679,존 오셰이
1680,미하엘 발락
1681,데니스 베르캄프
1682,젠나로 가투소
1683,히바우두
1684,H. 스토이치코프
1685,마이클 오언
1686,프랭크 램파드
1687,카시야스
1688,루이스 피구
1689,야리 리트마넨
1690,P. 클라위베르트
1691,M. 오베르마르스
1692,다비드 트레제게
1693,파벨 네드베드
1694,리오 퍼디난드
1695,에르난 크레스포
1696,베론
1697,아리언 로번
1698,뤼트 반니스텔로이
1699,미로슬라프 클로제
1700,카를레스 푸욜
1701,안드리 셰우첸코
1702,스티븐 제라드
1703,크리스티아누 호날두
1704,페페 레이나
1705,클라우디오 피사로
1706,호나우지뉴
1707,애슐리 콜
1708,호나우두
1709,Z. 이브라히모비치
1710,다니엘레 보네라
1711,라울
1712,페트르 체흐
1713,피터 크라우치
1714,에드윈 반데르사르
1715,헨릭 라르손
1716,E. 아데바요르
1717,다니엘레 데로시
1718,데쿠
1719,웨인 루니
1720,S. 리히트슈타이너
1721,제레미 마티외
1722,페페
1723,B. 슈바인슈타이거
1724,안드레아 바르찰리
1725,고란 판데프
1726,제임스 밀너
1727,대런 플레처
1728,조르조 키엘리니
1729,나니
1730,뱅상 콤파니
1731,라그나르 클라반
1732,마리아노 바르보사
1733,호세 소사
1734,아르다 투란
1735,다니 아우베스
1736,헤수스 나바스
1737,디에고 로페스
1738,후안프란
1739,마리오 고메스
1740,조 하트
1741,가엘 클리시
1742,피케
1743,세르히오 아구에로
1744,세르히오 라모스
1745,프랑크 리베리
1746,라이언 바벨
1747,라울 알비올
1748,리오넬 메시
1749,살로몬 칼루
1750,단테
1751,페르난도 이에로
1752,요렌테
1753,주앙 무티뉴
1754,세스크 파브레가스
1755,안드레아 라지
1756,바카리 사냐
1757,아드리아누
1758,필리피 루이스
1759,게리 케이힐
1760,시오 월콧
1761,카림 벤제마
1762,게오르게 하지
1763,마르틴 슈크르텔
1764,프랑코 바레시
1765,팔카오
1766,마누엘 노이어
1767,곤살로 이과인
1768,안토니오 발렌시아
1769,위고 요리스
1770,다비드 실바
1771,하피냐
1772,미란다
1773,이반 라키티치
1774,카를로스 벨라
1775,조니 에번스
1776,대런 깁슨
1777,라이언 버트란드
1778,누리 샤힌
1779,마리오 수아레스
1780,라울 가르시아
1781,파비우 코엔트랑
1782,가레스 베일
1783,우카시 피슈체크
1784,아드리안 로페스
1785,루이스 수아레스
1786,케빈 가메이로
1787,메수트 외질
1788,마르셀루
1789,보얀
1790,루카 모드리치
1791,뎀바 바
1792,스벤 벤더
1793,나빌 디라르
1794,하비 마르티네스
1795,그라네로
1796,후안 마타
1797,치차리토
1798,라자 나잉골란
1799,마츠 후멜스
1800,베네딕트 회베데스
1801,디에고 코스타
1802,사미 케디라
1803,페데리코 파시오
1804,다비드 루이스
1805,미랄렘 피아니치
1806,윌리안
1807,애덤 랄라나
1808,에딘 제코
1809,조르지뇨 베이날둠
1810,알리 시소코
1811,마리오 만주키치
1812,아르투로 비달
1813,디에고 고딘
1814,토니 크로스
1815,에덴 아자르
1816,네벤 수보티치
1817,조던 헨더슨
1818,앙헬 디마리아
1819,디에고 페로티
1820,제롬 보아텡
1821,T. 알데르베이럴트
1822,페르난두 
1823,레오나르도 보누치
1824,아스필리쿠에타
1825,알렉시스 산체스
1826,A. 콜라로프
1827,루이스 구스타부
1828,키어런 깁스
1829,슈벤 울라이히
1830,마리오 발로텔리
1831,일카이 귄도안
1832,마르코 로이스
1833,R. 레반도프스키
1834,마르셀 슈멜처
1835,조르디 알바
1836,페드로
1837,티아고
1838,세르지오 부스케츠
1839,토마스 뮐러
1840,파비우
1841,하파엘
1842,케빈 스트로트만
1843,크리스 스몰링
1844,요한 크루이프
1845,페터 슈마이켈
1846,나다니엘 클라인
1847,더글라스 코스타
1848,엘리아킴 망갈라
1849,카밀 글리크
1850,이야라멘디
1851,율리안 시버
1852,스테판 엘샤라위
1853,네이마르 Jr.
1854,알렉스 산드루
1855,토마스 링콘
1856,로타어 마테우스
1857,부트라게뇨
1858,티보 쿠르투아
1859,마르코 반바스텐
1860,마리오 괴체
1861,니콜라스 오타멘디
1862,M. 테어슈테겐
1863,다니엘 수바시치
1864,홀거 바트슈투버
1865,에스쿠데로
1866,코스타스 마놀라스
1867,케빈 더브라위너
1868,케일러 나바스
1869,로베르토 페레이라
1870,후안 콰드라도
1871,막심 고날롱
1872,안드레 쉬얼레
1873,제르단 샤키리
1874,코케
1875,몬토야
1876,디에고 콘텐토
1877,앙투안 그리즈만
1878,데얀 로브렌
1879,대니 잉스
1880,폴 포그바
1881,조엘 마티프
1882,데이비드 알라바
1883,이스코
1884,바르트라
1885,하메스 로드리게스
1886,A. 옥스-체임벌린
1887,다닐루
1888,세르지 로베르토
1889,카제미루
1890,제바스티안 로데
1891,크리스티안 테요
1892,얀 오블라크
1893,나초 페르난데스
1894,주앙 제주스
1895,지브릴 시디베
1896,모라타
1897,하피냐
1898,라파엘 바란
1899,호베르투 피르미누
1900,스테파노 스투라로
1901,율리안 드락슬러
1902,헤세
1903,라힘 스털링
1904,발레르 제르망
1905,버질 반데이크
1906,A. 플로렌치
1907,로리스 카리우스
1908,스테판 사비치
1909,뱅자맹 멘디
1910,카르바할
1911,후안 베르나트
1912,마테오 코바치치
1913,엠레 잔
1914,사울
1915,루카스 바스케스
1916,사디오 마네
1917,모하메드 살라
1918,파비뉴
1919,토머스 파티
1920,파울로 디발라
1921,니클라스 쥘레
1922,요주아 키미히
1923,마리오 르미나
1924,알리송
1925,킹슬레 코망
1926,토마 르마르
1927,프랑크 레이카르트
1928,루드 굴리트
1929,앙헬 코레아
1930,제메르송
1931,앤드루 로버트슨
1932,J. 히메네스
1933,베르나르두 실바
1934,코랑탕 톨리소
1935,T. 바카요코
1936,뤼카 에르난데스
1937,마르코 아센시오
1938,미카엘 라우드루프
1939,로랑 블랑
1940,도미닉 솔랑키
